start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual,start_datetime,end_datetime,WindShore_Forecast,WindShore_actual
2025-05-25 06:00:00,2025-05-25 07:00:00,4402843,4069821,2025-05-27 06:00:00,2025-05-27 07:00:00,5222006,5842733,2025-05-26 06:00:00,2025-05-26 07:00:00,1741000,1114752,2025-05-28 06:00:00,2025-05-28 07:00:00,5578968,5107902,2025-05-29 06:00:00,2025-05-29 07:00:00,926614,63361,2025-06-18 06:00:00,2025-06-18 07:00:00,131632,35757,2025-06-01 06:00:00,2025-06-01 07:00:00,870021.0,1601500.0,2025-06-04 06:00:00,2025-06-04 07:00:00,2580824,1868573,2025-06-05 06:00:00,2025-06-05 07:00:00,2675054,1848400,2025-06-06 06:00:00,2025-06-06 07:00:00,2755733,4562052,2025-06-07 06:00:00,2025-06-07 07:00:00,1282275,1065794,2025-06-10 06:00:00,2025-06-10 07:00:00,1167130.0,3242884.0,2025-06-13 06:00:00,2025-06-13 07:00:00,673856,423193,2025-05-24 06:00:00,2025-05-24 07:00:00,870836,1637243,2025-05-30 06:00:00,2025-05-30 07:00:00,2013436,2265168
2025-05-25 07:00:00,2025-05-25 08:00:00,4611673,4649672,2025-05-27 07:00:00,2025-05-27 08:00:00,5509995,5979904,2025-05-26 07:00:00,2025-05-26 08:00:00,2014940,1361211,2025-05-28 07:00:00,2025-05-28 08:00:00,5516030,4524899,2025-05-29 07:00:00,2025-05-29 08:00:00,1316428,182337,2025-06-18 07:00:00,2025-06-18 08:00:00,172364,84767,2025-06-01 07:00:00,2025-06-01 08:00:00,1247067.0,1776629.0,2025-06-04 07:00:00,2025-06-04 08:00:00,2745022,1709856,2025-06-05 07:00:00,2025-06-05 08:00:00,2992222,2280206,2025-06-06 07:00:00,2025-06-06 08:00:00,3030887,4612529,2025-06-07 07:00:00,2025-06-07 08:00:00,1442684,1153396,2025-06-10 07:00:00,2025-06-10 08:00:00,1290054.0,3655149.0,2025-06-13 07:00:00,2025-06-13 08:00:00,487602,459148,2025-05-24 07:00:00,2025-05-24 08:00:00,1017907,2368803,2025-05-30 07:00:00,2025-05-30 08:00:00,2002965,2552132
2025-05-25 08:00:00,2025-05-25 09:00:00,4827006,4852709,2025-05-27 08:00:00,2025-05-27 09:00:00,5742144,6098530,2025-05-26 08:00:00,2025-05-26 09:00:00,2333254,2289858,2025-05-28 08:00:00,2025-05-28 09:00:00,5466421,4304230,2025-05-29 08:00:00,2025-05-29 09:00:00,1822097,386092,2025-06-18 08:00:00,2025-06-18 09:00:00,198832,148937,2025-06-01 08:00:00,2025-06-01 09:00:00,1652202.0,2213614.0,2025-06-04 08:00:00,2025-06-04 09:00:00,2942363,2079111,2025-06-05 08:00:00,2025-06-05 09:00:00,3330265,3018826,2025-06-06 08:00:00,2025-06-06 09:00:00,3358622,5077938,2025-06-07 08:00:00,2025-06-07 09:00:00,1671763,1549294,2025-06-10 08:00:00,2025-06-10 09:00:00,1453766.0,4233801.0,2025-06-13 08:00:00,2025-06-13 09:00:00,368682,385013,2025-05-24 08:00:00,2025-05-24 09:00:00,1237684,3309883,2025-05-30 08:00:00,2025-05-30 09:00:00,2029868,3208246
2025-05-25 09:00:00,2025-05-25 10:00:00,5084648,5052723,2025-05-27 09:00:00,2025-05-27 10:00:00,5810088,6082594,2025-05-26 09:00:00,2025-05-26 10:00:00,2804851,3493948,2025-05-28 09:00:00,2025-05-28 10:00:00,5452635,3885690,2025-05-29 09:00:00,2025-05-29 10:00:00,2700507,663662,2025-06-18 09:00:00,2025-06-18 10:00:00,288019,212973,2025-06-01 09:00:00,2025-06-01 10:00:00,1880640.0,2461687.0,2025-06-04 09:00:00,2025-06-04 10:00:00,3227906,2466487,2025-06-05 09:00:00,2025-06-05 10:00:00,3691154,4000252,2025-06-06 09:00:00,2025-06-06 10:00:00,3823089,6045028,2025-06-07 09:00:00,2025-06-07 10:00:00,2148427,1863058,2025-06-10 09:00:00,2025-06-10 10:00:00,1752854.0,4830210.0,2025-06-13 09:00:00,2025-06-13 10:00:00,285114,410870,2025-05-24 09:00:00,2025-05-24 10:00:00,1745074,3935186,2025-05-30 09:00:00,2025-05-30 10:00:00,2208087,3653721
2025-05-25 10:00:00,2025-05-25 11:00:00,5332019,5086445,2025-05-27 10:00:00,2025-05-27 11:00:00,5827927,5989431,2025-05-26 10:00:00,2025-05-26 11:00:00,3373660,3915036,2025-05-28 10:00:00,2025-05-28 11:00:00,5439373,3546606,2025-05-29 10:00:00,2025-05-29 11:00:00,3706911,1344982,2025-06-18 10:00:00,2025-06-18 11:00:00,436434,305249,2025-06-01 10:00:00,2025-06-01 11:00:00,2093918.0,2956996.0,2025-06-04 10:00:00,2025-06-04 11:00:00,3544778,3034319,2025-06-05 10:00:00,2025-06-05 11:00:00,4065113,4757862,2025-06-06 10:00:00,2025-06-06 11:00:00,4307479,6283349,2025-06-07 10:00:00,2025-06-07 11:00:00,2738458,2069991,2025-06-10 10:00:00,2025-06-10 11:00:00,2143532.0,5021701.0,2025-06-13 10:00:00,2025-06-13 11:00:00,217832,248977,2025-05-24 10:00:00,2025-05-24 11:00:00,2390312,4343794,2025-05-30 10:00:00,2025-05-30 11:00:00,2437990,3851679
2025-05-25 11:00:00,2025-05-25 12:00:00,5531126,5396702,2025-05-27 11:00:00,2025-05-27 12:00:00,5826859,5713638,2025-05-26 11:00:00,2025-05-26 12:00:00,3931547,4241394,2025-05-28 11:00:00,2025-05-28 12:00:00,5427118,3302358,2025-05-29 11:00:00,2025-05-29 12:00:00,4583255,2382258,2025-06-18 11:00:00,2025-06-18 12:00:00,649701,610715,2025-06-01 11:00:00,2025-06-01 12:00:00,2394382.0,3477824.0,2025-06-04 11:00:00,2025-06-04 12:00:00,3850173,3581550,2025-06-05 11:00:00,2025-06-05 12:00:00,4387111,5288766,2025-06-06 11:00:00,2025-06-06 12:00:00,4696458,6385951,2025-06-07 11:00:00,2025-06-07 12:00:00,3314799,2502802,2025-06-10 11:00:00,2025-06-10 12:00:00,2558644.0,5022239.0,2025-06-13 11:00:00,2025-06-13 12:00:00,166532,248845,2025-05-24 11:00:00,2025-05-24 12:00:00,2990561,4499019,2025-05-30 11:00:00,2025-05-30 12:00:00,2693596,4209107
2025-05-25 12:00:00,2025-05-25 13:00:00,5602908,5763021,2025-05-27 12:00:00,2025-05-27 13:00:00,5844148,5575191,2025-05-26 12:00:00,2025-05-26 13:00:00,4265679,4818801,2025-05-28 12:00:00,2025-05-28 13:00:00,5439581,3203223,2025-05-29 12:00:00,2025-05-29 13:00:00,5141146,3543946,2025-06-18 12:00:00,2025-06-18 13:00:00,1032394,704585,2025-06-01 12:00:00,2025-06-01 13:00:00,2913911.0,3817461.0,2025-06-04 12:00:00,2025-06-04 13:00:00,4117298,3915555,2025-06-05 12:00:00,2025-06-05 13:00:00,4537655,5375786,2025-06-06 12:00:00,2025-06-06 13:00:00,4820715,6425885,2025-06-07 12:00:00,2025-06-07 13:00:00,3815616,3038431,2025-06-10 12:00:00,2025-06-10 13:00:00,2848650.0,5309815.0,2025-06-13 12:00:00,2025-06-13 13:00:00,132708,429163,2025-05-24 12:00:00,2025-05-24 13:00:00,3311417,4498875,2025-05-30 12:00:00,2025-05-30 13:00:00,3016862,4603533
2025-05-25 13:00:00,2025-05-25 14:00:00,5638320,6097373,2025-05-27 13:00:00,2025-05-27 14:00:00,5836381,5606234,2025-05-26 13:00:00,2025-05-26 14:00:00,4539910,5499844,2025-05-28 13:00:00,2025-05-28 14:00:00,5434457,3401875,2025-05-29 13:00:00,2025-05-29 14:00:00,5554547,4228563,2025-06-18 13:00:00,2025-06-18 14:00:00,1569258,1111564,2025-06-01 13:00:00,2025-06-01 14:00:00,3487155.0,3765060.0,2025-06-04 13:00:00,2025-06-04 14:00:00,4380207,3907544,2025-06-05 13:00:00,2025-06-05 14:00:00,4618718,5124827,2025-06-06 13:00:00,2025-06-06 14:00:00,4875922,6406934,2025-06-07 13:00:00,2025-06-07 14:00:00,4322940,3254159,2025-06-10 13:00:00,2025-06-10 14:00:00,3121295.0,5305561.0,2025-06-13 13:00:00,2025-06-13 14:00:00,111958,616280,2025-05-24 13:00:00,2025-05-24 14:00:00,3577036,4745885,2025-05-30 13:00:00,2025-05-30 14:00:00,3340154,4567227
2025-05-25 14:00:00,2025-05-25 15:00:00,5610873,6329920,2025-05-27 14:00:00,2025-05-27 15:00:00,5755098,5544029,2025-05-26 14:00:00,2025-05-26 15:00:00,4775775,5773618,2025-05-28 14:00:00,2025-05-28 15:00:00,5377406,3538897,2025-05-29 14:00:00,2025-05-29 15:00:00,5886781,4753465,2025-06-18 14:00:00,2025-06-18 15:00:00,2171634,1597075,2025-06-01 14:00:00,2025-06-01 15:00:00,3989736.0,3878724.0,2025-06-04 14:00:00,2025-06-04 15:00:00,4608857,3964716,2025-06-05 14:00:00,2025-06-05 15:00:00,4647307,4977882,2025-06-06 14:00:00,2025-06-06 15:00:00,4883703,6417482,2025-06-07 14:00:00,2025-06-07 15:00:00,4706489,3204775,2025-06-10 14:00:00,2025-06-10 15:00:00,3350620.0,5558294.0,2025-06-13 14:00:00,2025-06-13 15:00:00,109758,708925,2025-05-24 14:00:00,2025-05-24 15:00:00,3767471,4912532,2025-05-30 14:00:00,2025-05-30 15:00:00,3588879,4674227
2025-05-25 15:00:00,2025-05-25 16:00:00,5319746,6130393,2025-05-27 15:00:00,2025-05-27 16:00:00,5431952,5997551,2025-05-26 15:00:00,2025-05-26 16:00:00,4917967,5903920,2025-05-28 15:00:00,2025-05-28 16:00:00,5135450,3889591,2025-05-29 15:00:00,2025-05-29 16:00:00,6171515,4884348,2025-06-18 15:00:00,2025-06-18 16:00:00,2576051,1968386,2025-06-01 15:00:00,2025-06-01 16:00:00,4203461.0,4583301.0,2025-06-04 15:00:00,2025-06-04 16:00:00,4681576,4232616,2025-06-05 15:00:00,2025-06-05 16:00:00,4526118,4795444,2025-06-06 15:00:00,2025-06-06 16:00:00,4731272,6379501,2025-06-07 15:00:00,2025-06-07 16:00:00,4672781,3470705,2025-06-10 15:00:00,2025-06-10 16:00:00,3326676.0,5953153.0,2025-06-13 15:00:00,2025-06-13 16:00:00,124711,792086,2025-05-24 15:00:00,2025-05-24 16:00:00,3642348,4939382,2025-05-30 15:00:00,2025-05-30 16:00:00,3570472,4969158
2025-05-25 16:00:00,2025-05-25 17:00:00,4883466,5812948,2025-05-27 16:00:00,2025-05-27 17:00:00,4971749,5555729,2025-05-26 16:00:00,2025-05-26 17:00:00,5026823,5855546,2025-05-28 16:00:00,2025-05-28 17:00:00,4786163,4008331,2025-05-29 16:00:00,2025-05-29 17:00:00,6387975,4806105,2025-06-18 16:00:00,2025-06-18 17:00:00,2927485,2070949,2025-06-01 16:00:00,2025-06-01 17:00:00,4357954.0,5037225.0,2025-06-04 16:00:00,2025-06-04 17:00:00,4726069,4293643,2025-06-05 16:00:00,2025-06-05 17:00:00,4376187,4723665,2025-06-06 16:00:00,2025-06-06 17:00:00,4526091,6308873,2025-06-07 16:00:00,2025-06-07 17:00:00,4541984,3083564,2025-06-10 16:00:00,2025-06-10 17:00:00,3247150.0,6186430.0,2025-06-13 16:00:00,2025-06-13 17:00:00,169826,1053643,2025-05-24 16:00:00,2025-05-24 17:00:00,3431654,5046664,2025-05-30 16:00:00,2025-05-30 17:00:00,3495451,4577735
2025-05-25 17:00:00,2025-05-25 18:00:00,4271407,5433622,2025-05-27 17:00:00,2025-05-27 18:00:00,4365313,4845393,2025-05-26 17:00:00,2025-05-26 18:00:00,5000814,5930213,2025-05-28 17:00:00,2025-05-28 18:00:00,4293454,3898260,2025-05-29 17:00:00,2025-05-29 18:00:00,6510289,4874092,2025-06-18 17:00:00,2025-06-18 18:00:00,3178821,2173225,2025-06-01 17:00:00,2025-06-01 18:00:00,4330769.0,5347701.0,2025-06-04 17:00:00,2025-06-04 18:00:00,4656667,4132621,2025-06-05 17:00:00,2025-06-05 18:00:00,4201081,4178244,2025-06-06 17:00:00,2025-06-06 18:00:00,4227503,5845149,2025-06-07 17:00:00,2025-06-07 18:00:00,4437478,3394471,2025-06-10 17:00:00,2025-06-10 18:00:00,3016898.0,6168543.0,2025-06-13 17:00:00,2025-06-13 18:00:00,254270,1045266,2025-05-24 17:00:00,2025-05-24 18:00:00,3179799,4596867,2025-05-30 17:00:00,2025-05-30 18:00:00,3317644,3854332
2025-05-25 18:00:00,2025-05-25 19:00:00,3106639,3865892,2025-05-27 18:00:00,2025-05-27 19:00:00,3625512,3963826,2025-05-26 18:00:00,2025-05-26 19:00:00,4388244,5759162,2025-05-28 18:00:00,2025-05-28 19:00:00,3410059,3495938,2025-05-29 18:00:00,2025-05-29 19:00:00,6526426,4823036,2025-06-18 18:00:00,2025-06-18 19:00:00,3020705,2464681,2025-06-01 18:00:00,2025-06-01 19:00:00,3615504.0,5353007.0,2025-06-04 18:00:00,2025-06-04 19:00:00,4180795,3987838,2025-06-05 18:00:00,2025-06-05 19:00:00,3903430,3388566,2025-06-06 18:00:00,2025-06-06 19:00:00,3619078,5710841,2025-06-07 18:00:00,2025-06-07 19:00:00,4477873,3890930,2025-06-10 18:00:00,2025-06-10 19:00:00,2221662.0,5707829.0,2025-06-13 18:00:00,2025-06-13 19:00:00,350416,1031739,2025-05-24 18:00:00,2025-05-24 19:00:00,2763864,3992280,2025-05-30 18:00:00,2025-05-30 19:00:00,2644691,3458403
2025-05-25 19:00:00,2025-05-25 20:00:00,1937566,2090458,2025-05-27 19:00:00,2025-05-27 20:00:00,2908687,3625261,2025-05-26 19:00:00,2025-05-26 20:00:00,3599372,5268369,2025-05-28 19:00:00,2025-05-28 20:00:00,2474277,2525185,2025-05-29 19:00:00,2025-05-29 20:00:00,6516718,4561009,2025-06-18 19:00:00,2025-06-18 20:00:00,2762900,2535442,2025-06-01 19:00:00,2025-06-01 20:00:00,2711266.0,4894966.0,2025-06-04 19:00:00,2025-06-04 20:00:00,3601033,3410975,2025-06-05 19:00:00,2025-06-05 20:00:00,3571430,2889821,2025-06-06 19:00:00,2025-06-06 20:00:00,2986725,4821615,2025-06-07 19:00:00,2025-06-07 20:00:00,4538396,3534544,2025-06-10 19:00:00,2025-06-10 20:00:00,1444255.0,4847662.0,2025-06-13 19:00:00,2025-06-13 20:00:00,420629,938554,2025-05-24 19:00:00,2025-05-24 20:00:00,2368832,3141350,2025-05-30 19:00:00,2025-05-30 20:00:00,1882734,2376404
2025-05-25 20:00:00,2025-05-25 21:00:00,1175849,1334232,2025-05-27 20:00:00,2025-05-27 21:00:00,2482147,4090695,2025-05-26 20:00:00,2025-05-26 21:00:00,2953083,4569364,2025-05-28 20:00:00,2025-05-28 21:00:00,1690782,1515114,2025-05-29 20:00:00,2025-05-29 21:00:00,6492606,4526465,2025-06-18 20:00:00,2025-06-18 21:00:00,2425396,1711698,2025-06-01 20:00:00,2025-06-01 21:00:00,1963445.0,3633138.0,2025-06-04 20:00:00,2025-06-04 21:00:00,3127671,2771094,2025-06-05 20:00:00,2025-06-05 21:00:00,3337378,2306432,2025-06-06 20:00:00,2025-06-06 21:00:00,2476706,3142809,2025-06-07 20:00:00,2025-06-07 21:00:00,4621936,2389813,2025-06-10 20:00:00,2025-06-10 21:00:00,868000.0,3879045.0,2025-06-13 20:00:00,2025-06-13 21:00:00,523225,863575,2025-05-24 20:00:00,2025-05-24 21:00:00,2136405,2946515,2025-05-30 20:00:00,2025-05-30 21:00:00,1239738,1123560
2025-05-25 21:00:00,2025-05-25 22:00:00,983533,1118150,2025-05-27 21:00:00,2025-05-27 22:00:00,2841335,4338273,2025-05-26 21:00:00,2025-05-26 22:00:00,2764359,3794316,2025-05-28 21:00:00,2025-05-28 22:00:00,984210,514834,2025-05-29 21:00:00,2025-05-29 22:00:00,6425600,4283176,2025-06-18 21:00:00,2025-06-18 22:00:00,1811413,771115,2025-06-01 21:00:00,2025-06-01 22:00:00,1599980.0,2140377.0,2025-06-04 21:00:00,2025-06-04 22:00:00,2929026,1795900,2025-06-05 21:00:00,2025-06-05 22:00:00,3446285,2180109,2025-06-06 21:00:00,2025-06-06 22:00:00,2286362,1665445,2025-06-07 21:00:00,2025-06-07 22:00:00,4846106,1172231,2025-06-10 21:00:00,2025-06-10 22:00:00,478676.0,2472275.0,2025-06-13 21:00:00,2025-06-13 22:00:00,775289,860312,2025-05-24 21:00:00,2025-05-24 22:00:00,2270733,2831034,2025-05-30 21:00:00,2025-05-30 22:00:00,873913,376161
2025-05-25 22:00:00,2025-05-25 23:00:00,895172,997360,2025-05-27 22:00:00,2025-05-27 23:00:00,3336090,4494173,2025-05-26 22:00:00,2025-05-26 23:00:00,2670261,3691674,2025-05-28 22:00:00,2025-05-28 23:00:00,498491,172857,2025-05-29 22:00:00,2025-05-29 23:00:00,6324956,4304370,2025-06-18 22:00:00,2025-06-18 23:00:00,1270301,296796,2025-06-01 22:00:00,2025-06-01 23:00:00,1380538.0,1385056.0,2025-06-04 22:00:00,2025-06-04 23:00:00,2793173,1134808,2025-06-05 22:00:00,2025-06-05 23:00:00,3638479,2676608,2025-06-06 22:00:00,2025-06-06 23:00:00,2175768,884058,2025-06-07 22:00:00,2025-06-07 23:00:00,5097663,692775,2025-06-10 22:00:00,2025-06-10 23:00:00,231865.0,1270197.0,2025-06-13 22:00:00,2025-06-13 23:00:00,1135093,930098,2025-05-24 22:00:00,2025-05-24 23:00:00,2505143,2847377,2025-05-30 22:00:00,2025-05-30 23:00:00,654303,80008
2025-05-25 23:00:00,2025-05-26 00:00:00,871439,969012,2025-05-27 23:00:00,2025-05-28 00:00:00,3790309,4852997,2025-05-26 23:00:00,2025-05-27 00:00:00,2657063,3802984,2025-05-28 23:00:00,2025-05-29 00:00:00,229958,132909,2025-05-29 23:00:00,2025-05-30 00:00:00,6201256,4324980,2025-06-18 23:00:00,2025-06-19 00:00:00,907550,89724,2025-06-01 23:00:00,2025-06-02 00:00:00,1253523.0,1361518.0,2025-06-04 23:00:00,2025-06-05 00:00:00,2735627,955964,2025-06-05 23:00:00,2025-06-06 00:00:00,3834075,3101305,2025-06-06 23:00:00,2025-06-07 00:00:00,2101812,897910,2025-06-07 23:00:00,2025-06-08 00:00:00,5308103,669481,2025-06-10 23:00:00,2025-06-11 00:00:00,151515.0,815292.0,2025-06-13 23:00:00,2025-06-14 00:00:00,1524976,1188824,2025-05-24 23:00:00,2025-05-25 00:00:00,2727448,3083747,2025-05-30 23:00:00,2025-05-31 00:00:00,514165,41225
2025-05-26 00:00:00,2025-05-26 01:00:00,947234,798357,2025-05-28 00:00:00,2025-05-28 01:00:00,4304131,5375672,2025-05-27 00:00:00,2025-05-27 01:00:00,2936224,3849398,2025-05-29 00:00:00,2025-05-29 01:00:00,173309,123790,2025-05-30 00:00:00,2025-05-30 01:00:00,6084147,4387118,2025-06-19 00:00:00,2025-06-19 01:00:00,754010,26455,2025-06-02 00:00:00,2025-06-02 01:00:00,1343602.0,1422115.0,2025-06-05 00:00:00,2025-06-05 01:00:00,2914135,1288359,2025-06-06 00:00:00,2025-06-06 01:00:00,3943677,3624422,2025-06-07 00:00:00,2025-06-07 01:00:00,2111913,944894,2025-06-08 00:00:00,2025-06-08 01:00:00,5378780,781903,2025-06-11 00:00:00,2025-06-11 01:00:00,148607.0,620676.0,2025-06-14 00:00:00,2025-06-14 01:00:00,1791177,1590202,2025-05-25 00:00:00,2025-05-25 01:00:00,2865835,3320776,2025-05-31 00:00:00,2025-05-31 01:00:00,461020,33704
2025-05-26 01:00:00,2025-05-26 02:00:00,1098705,833081,2025-05-28 01:00:00,2025-05-28 02:00:00,4867249,5746122,2025-05-27 01:00:00,2025-05-27 02:00:00,3297139,4038781,2025-05-29 01:00:00,2025-05-29 02:00:00,146289,75097,2025-05-30 01:00:00,2025-05-30 02:00:00,5961091,4258340,2025-06-19 01:00:00,2025-06-19 02:00:00,647577,21282,2025-06-02 01:00:00,2025-06-02 02:00:00,1507329.0,1329975.0,2025-06-05 01:00:00,2025-06-05 02:00:00,3157284,1388526,2025-06-06 01:00:00,2025-06-06 02:00:00,4030146,3681779,2025-06-07 01:00:00,2025-06-07 02:00:00,2141599,956960,2025-06-08 01:00:00,2025-06-08 02:00:00,5378067,1474639,2025-06-11 01:00:00,2025-06-11 02:00:00,160717.0,470444.0,2025-06-14 01:00:00,2025-06-14 02:00:00,2048172,1745793,2025-05-25 01:00:00,2025-05-25 02:00:00,3001701,3578248,2025-05-31 01:00:00,2025-05-31 02:00:00,430064,25277
2025-05-26 02:00:00,2025-05-26 03:00:00,1236352,866838,2025-05-28 02:00:00,2025-05-28 03:00:00,5373582,5763968,2025-05-27 02:00:00,2025-05-27 03:00:00,3628093,4577918,2025-05-29 02:00:00,2025-05-29 03:00:00,123071,65068,2025-05-30 02:00:00,2025-05-30 03:00:00,5829326,3728110,2025-06-19 02:00:00,2025-06-19 03:00:00,530060,3303,2025-06-02 02:00:00,2025-06-02 03:00:00,1673479.0,1294845.0,2025-06-05 02:00:00,2025-06-05 03:00:00,3370963,1412579,2025-06-06 02:00:00,2025-06-06 03:00:00,4135483,3967053,2025-06-07 02:00:00,2025-06-07 03:00:00,2189675,1041162,2025-06-08 02:00:00,2025-06-08 03:00:00,5302034,1838073,2025-06-11 02:00:00,2025-06-11 03:00:00,168126.0,329256.0,2025-06-14 02:00:00,2025-06-14 03:00:00,2253756,1911589,2025-05-25 02:00:00,2025-05-25 03:00:00,3153898,3792759,2025-05-31 02:00:00,2025-05-31 03:00:00,387331,41262
2025-05-26 03:00:00,2025-05-26 04:00:00,1275249,1193115,2025-05-28 03:00:00,2025-05-28 04:00:00,5665948,5734242,2025-05-27 03:00:00,2025-05-27 04:00:00,3736334,4978053,2025-05-29 03:00:00,2025-05-29 04:00:00,73016,37980,2025-05-30 03:00:00,2025-05-30 04:00:00,5737608,3106616,2025-06-19 03:00:00,2025-06-19 04:00:00,485788,0,2025-06-02 03:00:00,2025-06-02 04:00:00,1690466.0,1201823.0,2025-06-05 03:00:00,2025-06-05 04:00:00,3440490,1672957,2025-06-06 03:00:00,2025-06-06 04:00:00,4344014,3933372,2025-06-07 03:00:00,2025-06-07 04:00:00,2283052,1064773,2025-06-08 03:00:00,2025-06-08 04:00:00,5047521,2737219,2025-06-11 03:00:00,2025-06-11 04:00:00,157206.0,252279.0,2025-06-14 03:00:00,2025-06-14 04:00:00,2166351,2103514,2025-05-25 03:00:00,2025-05-25 04:00:00,3276158,3935895,2025-05-31 03:00:00,2025-05-31 04:00:00,302698,62827
2025-05-26 04:00:00,2025-05-26 05:00:00,1343170,1355495,2025-05-28 04:00:00,2025-05-28 05:00:00,5873091,5463536,2025-05-27 04:00:00,2025-05-27 05:00:00,3801556,5402782,2025-05-29 04:00:00,2025-05-29 05:00:00,33832,15563,2025-05-30 04:00:00,2025-05-30 05:00:00,5645868,2456508,2025-06-19 04:00:00,2025-06-19 05:00:00,477535,18754,2025-06-02 04:00:00,2025-06-02 05:00:00,1682237.0,1104052.0,2025-06-05 04:00:00,2025-06-05 05:00:00,3471587,1808957,2025-06-06 04:00:00,2025-06-06 05:00:00,4548241,3871409,2025-06-07 04:00:00,2025-06-07 05:00:00,2401002,972833,2025-06-08 04:00:00,2025-06-08 05:00:00,4700246,4035979,2025-06-11 04:00:00,2025-06-11 05:00:00,141049.0,183102.0,2025-06-14 04:00:00,2025-06-14 05:00:00,2050182,1631481,2025-05-25 04:00:00,2025-05-25 05:00:00,3398079,3887838,2025-05-31 04:00:00,2025-05-31 05:00:00,221646,87573
2025-05-26 05:00:00,2025-05-26 06:00:00,1477068,1331140,2025-05-28 05:00:00,2025-05-28 06:00:00,6039401,5283296,2025-05-27 05:00:00,2025-05-27 06:00:00,3869510,5726192,2025-05-29 05:00:00,2025-05-29 06:00:00,19189,21729,2025-05-30 05:00:00,2025-05-30 06:00:00,5574258,2175894,2025-06-19 05:00:00,2025-06-19 06:00:00,509545,28053,2025-06-02 05:00:00,2025-06-02 06:00:00,1699831.0,901872.0,2025-06-05 05:00:00,2025-06-05 06:00:00,3508212,1799388,2025-06-06 05:00:00,2025-06-06 06:00:00,4684952,4036256,2025-06-07 05:00:00,2025-06-07 06:00:00,2557391,1042203,2025-06-08 05:00:00,2025-06-08 06:00:00,4372940,4189570,2025-06-11 05:00:00,2025-06-11 06:00:00,125029.0,149576.0,2025-06-14 05:00:00,2025-06-14 06:00:00,1945160,1094477,2025-05-25 05:00:00,2025-05-25 06:00:00,3523531,4023529,2025-05-31 05:00:00,2025-05-31 06:00:00,162122,96897
2025-05-26 06:00:00,2025-05-26 07:00:00,1645965,1114752,2025-05-28 06:00:00,2025-05-28 07:00:00,6242680,5107902,2025-05-27 06:00:00,2025-05-27 07:00:00,3970844,5842733,2025-05-29 06:00:00,2025-05-29 07:00:00,0,63361,2025-05-30 06:00:00,2025-05-30 07:00:00,5592357,2265168,2025-06-19 06:00:00,2025-06-19 07:00:00,716085,33814,2025-06-02 06:00:00,2025-06-02 07:00:00,1737690.0,769107.0,2025-06-05 06:00:00,2025-06-05 07:00:00,3554584,1848400,2025-06-06 06:00:00,2025-06-06 07:00:00,4708609,4562052,2025-06-07 06:00:00,2025-06-07 07:00:00,2801016,1065794,2025-06-08 06:00:00,2025-06-08 07:00:00,4278190,3482493,2025-06-11 06:00:00,2025-06-11 07:00:00,96789.0,93171.0,2025-06-14 06:00:00,2025-06-14 07:00:00,1716516,548329,2025-05-25 06:00:00,2025-05-25 07:00:00,3712628,4069821,2025-05-31 06:00:00,2025-05-31 07:00:00,115177,72996
2025-05-26 07:00:00,2025-05-26 08:00:00,1841575,1361211,2025-05-28 07:00:00,2025-05-28 08:00:00,6408792,4524899,2025-05-27 07:00:00,2025-05-27 08:00:00,4089959,5979904,2025-05-29 07:00:00,2025-05-29 08:00:00,18524,182337,2025-05-30 07:00:00,2025-05-30 08:00:00,5630711,2552132,2025-06-19 07:00:00,2025-06-19 08:00:00,991194,66471,2025-06-02 07:00:00,2025-06-02 08:00:00,1780653.0,990664.0,2025-06-05 07:00:00,2025-06-05 08:00:00,3608190,2280206,2025-06-06 07:00:00,2025-06-06 08:00:00,4682856,4612529,2025-06-07 07:00:00,2025-06-07 08:00:00,3083805,1153396,2025-06-08 07:00:00,2025-06-08 08:00:00,4224211,3293056,2025-06-11 07:00:00,2025-06-11 08:00:00,71655.0,56006.0,2025-06-14 07:00:00,2025-06-14 08:00:00,1476315,390548,2025-05-25 07:00:00,2025-05-25 08:00:00,3909308,4649672,2025-05-31 07:00:00,2025-05-31 08:00:00,81778,95099
