start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual,start_datetime,end_datetime,Solar_Forecast,Solar_actual
2025-05-26 18:00:00,2025-05-26 19:00:00,7305687,7483827,2025-05-27 18:00:00,2025-05-27 19:00:00,2509319,1258579,2025-05-28 18:00:00,2025-05-28 19:00:00,4442229,8762683,2025-05-29 18:00:00,2025-05-29 19:00:00,2281957,5106774,2025-05-30 18:00:00,2025-05-30 19:00:00,8775300,8398970,2025-06-19 18:00:00,2025-06-19 19:00:00,10355171,10302241,2025-06-01 18:00:00,2025-06-01 19:00:00,8550478,8239840,2025-06-02 18:00:00,2025-06-02 19:00:00,9451362,9187961,2025-06-05 18:00:00,2025-06-05 19:00:00,4493792,5649471,2025-06-06 18:00:00,2025-06-06 19:00:00,6711077,5435035,2025-06-07 18:00:00,2025-06-07 19:00:00,5931516,6351727,2025-06-08 18:00:00,2025-06-08 19:00:00,8175131,7117048,2025-06-11 18:00:00,2025-06-11 19:00:00,10356229.0,10457650.0,2025-06-14 18:00:00,2025-06-14 19:00:00,5791672,6491895,2025-05-25 18:00:00,2025-05-25 19:00:00,7647040,5509786,2025-05-31 18:00:00,2025-05-31 19:00:00,5837044,8724002
2025-05-26 19:00:00,2025-05-26 20:00:00,3850140,4405068,2025-05-27 19:00:00,2025-05-27 20:00:00,1307375,728946,2025-05-28 19:00:00,2025-05-28 20:00:00,2440109,5654866,2025-05-29 19:00:00,2025-05-29 20:00:00,1196450,2921748,2025-05-30 19:00:00,2025-05-30 20:00:00,5114594,5235661,2025-06-19 19:00:00,2025-06-19 20:00:00,6531319,6603706,2025-06-01 19:00:00,2025-06-01 20:00:00,5215490,4846697,2025-06-02 19:00:00,2025-06-02 20:00:00,5797348,6264326,2025-06-05 19:00:00,2025-06-05 20:00:00,2864662,2180135,2025-06-06 19:00:00,2025-06-06 20:00:00,4005606,3202097,2025-06-07 19:00:00,2025-06-07 20:00:00,3765504,3989724,2025-06-08 19:00:00,2025-06-08 20:00:00,5190110,5044448,2025-06-11 19:00:00,2025-06-11 20:00:00,6359984.0,6553826.0,2025-06-14 19:00:00,2025-06-14 20:00:00,3455272,4098653,2025-05-25 19:00:00,2025-05-25 20:00:00,4582786,3781261,2025-05-31 19:00:00,2025-05-31 20:00:00,3699446,4258097
2025-05-26 20:00:00,2025-05-26 21:00:00,1289146,1168358,2025-05-27 20:00:00,2025-05-27 21:00:00,437193,423921,2025-05-28 20:00:00,2025-05-28 21:00:00,936464,2468741,2025-05-29 20:00:00,2025-05-29 21:00:00,459922,1525158,2025-05-30 20:00:00,2025-05-30 21:00:00,2004697,2278034,2025-06-19 20:00:00,2025-06-19 21:00:00,3044654,3361313,2025-06-01 20:00:00,2025-06-01 21:00:00,2255961,1993971,2025-06-02 20:00:00,2025-06-02 21:00:00,2484632,2857956,2025-06-05 20:00:00,2025-06-05 21:00:00,1277520,996808,2025-06-06 20:00:00,2025-06-06 21:00:00,1782798,1685274,2025-06-07 20:00:00,2025-06-07 21:00:00,1791045,1462398,2025-06-08 20:00:00,2025-06-08 21:00:00,2405671,2160422,2025-06-11 20:00:00,2025-06-11 21:00:00,2827508.0,2938381.0,2025-06-14 20:00:00,2025-06-14 21:00:00,1537710,2192683,2025-05-25 20:00:00,2025-05-25 21:00:00,1769684,1838172,2025-05-31 20:00:00,2025-05-31 21:00:00,1778687,1715067
2025-05-26 21:00:00,2025-05-26 22:00:00,108690,148924,2025-05-27 21:00:00,2025-05-27 22:00:00,36561,107605,2025-05-28 21:00:00,2025-05-28 22:00:00,102246,397709,2025-05-29 21:00:00,2025-05-29 22:00:00,50435,362097,2025-05-30 21:00:00,2025-05-30 22:00:00,242965,406670,2025-06-19 21:00:00,2025-06-19 22:00:00,602684,804314,2025-06-01 21:00:00,2025-06-01 22:00:00,317867,568090,2025-06-02 21:00:00,2025-06-02 22:00:00,366464,542290,2025-06-05 21:00:00,2025-06-05 22:00:00,210446,152482,2025-06-06 21:00:00,2025-06-06 22:00:00,294793,445440,2025-06-07 21:00:00,2025-06-07 22:00:00,325773,258112,2025-06-08 21:00:00,2025-06-08 22:00:00,431359,459466,2025-06-11 21:00:00,2025-06-11 22:00:00,499757.0,619778.0,2025-06-14 21:00:00,2025-06-14 22:00:00,278575,564829,2025-05-25 21:00:00,2025-05-25 22:00:00,192769,378660,2025-05-31 21:00:00,2025-05-31 22:00:00,273279,226590
2025-05-26 22:00:00,2025-05-26 23:00:00,0,0,2025-05-27 22:00:00,2025-05-27 23:00:00,0,0,2025-05-28 22:00:00,2025-05-28 23:00:00,0,0,2025-05-29 22:00:00,2025-05-29 23:00:00,0,0,2025-05-30 22:00:00,2025-05-30 23:00:00,0,0,2025-06-19 22:00:00,2025-06-19 23:00:00,9894,847,2025-06-01 22:00:00,2025-06-01 23:00:00,0,0,2025-06-02 22:00:00,2025-06-02 23:00:00,0,0,2025-06-05 22:00:00,2025-06-05 23:00:00,0,0,2025-06-06 22:00:00,2025-06-06 23:00:00,0,0,2025-06-07 22:00:00,2025-06-07 23:00:00,0,0,2025-06-08 22:00:00,2025-06-08 23:00:00,0,0,2025-06-11 22:00:00,2025-06-11 23:00:00,0.0,0.0,2025-06-14 22:00:00,2025-06-14 23:00:00,5813,18387,2025-05-25 22:00:00,2025-05-25 23:00:00,0,0,2025-05-31 22:00:00,2025-05-31 23:00:00,0,0
2025-05-26 23:00:00,2025-05-27 00:00:00,0,0,2025-05-27 23:00:00,2025-05-28 00:00:00,0,0,2025-05-28 23:00:00,2025-05-29 00:00:00,0,0,2025-05-29 23:00:00,2025-05-30 00:00:00,0,0,2025-05-30 23:00:00,2025-05-31 00:00:00,0,0,2025-06-19 23:00:00,2025-06-20 00:00:00,0,0,2025-06-01 23:00:00,2025-06-02 00:00:00,0,0,2025-06-02 23:00:00,2025-06-03 00:00:00,0,0,2025-06-05 23:00:00,2025-06-06 00:00:00,0,0,2025-06-06 23:00:00,2025-06-07 00:00:00,0,0,2025-06-07 23:00:00,2025-06-08 00:00:00,0,0,2025-06-08 23:00:00,2025-06-09 00:00:00,0,0,2025-06-11 23:00:00,2025-06-12 00:00:00,0.0,0.0,2025-06-14 23:00:00,2025-06-15 00:00:00,0,0,2025-05-25 23:00:00,2025-05-26 00:00:00,0,0,2025-05-31 23:00:00,2025-06-01 00:00:00,0,0
2025-05-27 00:00:00,2025-05-27 01:00:00,0,0,2025-05-28 00:00:00,2025-05-28 01:00:00,0,0,2025-05-29 00:00:00,2025-05-29 01:00:00,0,0,2025-05-30 00:00:00,2025-05-30 01:00:00,0,0,2025-05-31 00:00:00,2025-05-31 01:00:00,0,0,2025-06-20 00:00:00,2025-06-20 01:00:00,0,0,2025-06-02 00:00:00,2025-06-02 01:00:00,0,0,2025-06-03 00:00:00,2025-06-03 01:00:00,0,0,2025-06-06 00:00:00,2025-06-06 01:00:00,0,0,2025-06-07 00:00:00,2025-06-07 01:00:00,0,0,2025-06-08 00:00:00,2025-06-08 01:00:00,0,0,2025-06-09 00:00:00,2025-06-09 01:00:00,0,0,2025-06-12 00:00:00,2025-06-12 01:00:00,0.0,0.0,2025-06-15 00:00:00,2025-06-15 01:00:00,0,0,2025-05-26 00:00:00,2025-05-26 01:00:00,0,0,2025-06-01 00:00:00,2025-06-01 01:00:00,0,0
2025-05-27 01:00:00,2025-05-27 02:00:00,0,0,2025-05-28 01:00:00,2025-05-28 02:00:00,0,0,2025-05-29 01:00:00,2025-05-29 02:00:00,0,0,2025-05-30 01:00:00,2025-05-30 02:00:00,0,0,2025-05-31 01:00:00,2025-05-31 02:00:00,0,0,2025-06-20 01:00:00,2025-06-20 02:00:00,0,0,2025-06-02 01:00:00,2025-06-02 02:00:00,0,0,2025-06-03 01:00:00,2025-06-03 02:00:00,0,0,2025-06-06 01:00:00,2025-06-06 02:00:00,0,0,2025-06-07 01:00:00,2025-06-07 02:00:00,0,0,2025-06-08 01:00:00,2025-06-08 02:00:00,0,0,2025-06-09 01:00:00,2025-06-09 02:00:00,0,0,2025-06-12 01:00:00,2025-06-12 02:00:00,0.0,0.0,2025-06-15 01:00:00,2025-06-15 02:00:00,0,0,2025-05-26 01:00:00,2025-05-26 02:00:00,0,0,2025-06-01 01:00:00,2025-06-01 02:00:00,0,0
2025-05-27 02:00:00,2025-05-27 03:00:00,0,0,2025-05-28 02:00:00,2025-05-28 03:00:00,0,0,2025-05-29 02:00:00,2025-05-29 03:00:00,0,0,2025-05-30 02:00:00,2025-05-30 03:00:00,0,0,2025-05-31 02:00:00,2025-05-31 03:00:00,0,0,2025-06-20 02:00:00,2025-06-20 03:00:00,0,0,2025-06-02 02:00:00,2025-06-02 03:00:00,0,0,2025-06-03 02:00:00,2025-06-03 03:00:00,0,0,2025-06-06 02:00:00,2025-06-06 03:00:00,0,0,2025-06-07 02:00:00,2025-06-07 03:00:00,0,0,2025-06-08 02:00:00,2025-06-08 03:00:00,0,0,2025-06-09 02:00:00,2025-06-09 03:00:00,0,0,2025-06-12 02:00:00,2025-06-12 03:00:00,0.0,0.0,2025-06-15 02:00:00,2025-06-15 03:00:00,0,0,2025-05-26 02:00:00,2025-05-26 03:00:00,0,0,2025-06-01 02:00:00,2025-06-01 03:00:00,0,0
2025-05-27 03:00:00,2025-05-27 04:00:00,0,0,2025-05-28 03:00:00,2025-05-28 04:00:00,0,0,2025-05-29 03:00:00,2025-05-29 04:00:00,0,0,2025-05-30 03:00:00,2025-05-30 04:00:00,0,0,2025-05-31 03:00:00,2025-05-31 04:00:00,0,0,2025-06-20 03:00:00,2025-06-20 04:00:00,0,0,2025-06-02 03:00:00,2025-06-02 04:00:00,0,0,2025-06-03 03:00:00,2025-06-03 04:00:00,0,0,2025-06-06 03:00:00,2025-06-06 04:00:00,0,0,2025-06-07 03:00:00,2025-06-07 04:00:00,0,0,2025-06-08 03:00:00,2025-06-08 04:00:00,0,0,2025-06-09 03:00:00,2025-06-09 04:00:00,0,0,2025-06-12 03:00:00,2025-06-12 04:00:00,0.0,0.0,2025-06-15 03:00:00,2025-06-15 04:00:00,0,0,2025-05-26 03:00:00,2025-05-26 04:00:00,0,0,2025-06-01 03:00:00,2025-06-01 04:00:00,0,0
2025-05-27 04:00:00,2025-05-27 05:00:00,0,0,2025-05-28 04:00:00,2025-05-28 05:00:00,0,0,2025-05-29 04:00:00,2025-05-29 05:00:00,0,0,2025-05-30 04:00:00,2025-05-30 05:00:00,0,0,2025-05-31 04:00:00,2025-05-31 05:00:00,0,0,2025-06-20 04:00:00,2025-06-20 05:00:00,0,0,2025-06-02 04:00:00,2025-06-02 05:00:00,0,0,2025-06-03 04:00:00,2025-06-03 05:00:00,0,0,2025-06-06 04:00:00,2025-06-06 05:00:00,0,0,2025-06-07 04:00:00,2025-06-07 05:00:00,0,0,2025-06-08 04:00:00,2025-06-08 05:00:00,0,0,2025-06-09 04:00:00,2025-06-09 05:00:00,0,0,2025-06-12 04:00:00,2025-06-12 05:00:00,0.0,0.0,2025-06-15 04:00:00,2025-06-15 05:00:00,0,0,2025-05-26 04:00:00,2025-05-26 05:00:00,0,0,2025-06-01 04:00:00,2025-06-01 05:00:00,0,0
2025-05-27 05:00:00,2025-05-27 06:00:00,12748,7910,2025-05-28 05:00:00,2025-05-28 06:00:00,4056,7211,2025-05-29 05:00:00,2025-05-29 06:00:00,13672,40420,2025-05-30 05:00:00,2025-05-30 06:00:00,6251,29867,2025-05-31 05:00:00,2025-05-31 06:00:00,27333,49160,2025-06-20 05:00:00,2025-06-20 06:00:00,39641,65250,2025-06-02 05:00:00,2025-06-02 06:00:00,32940,24442,2025-06-03 05:00:00,2025-06-03 06:00:00,35716,57098,2025-06-06 05:00:00,2025-06-06 06:00:00,9561,11609,2025-06-07 05:00:00,2025-06-07 06:00:00,29982,19008,2025-06-08 05:00:00,2025-06-08 06:00:00,28375,14855,2025-06-09 05:00:00,2025-06-09 06:00:00,43246,26168,2025-06-12 05:00:00,2025-06-12 06:00:00,51892.0,57153.0,2025-06-15 05:00:00,2025-06-15 06:00:00,22747,48892,2025-05-26 05:00:00,2025-05-26 06:00:00,12901,11506,2025-06-01 05:00:00,2025-06-01 06:00:00,24311,18270
2025-05-27 06:00:00,2025-05-27 07:00:00,540273,263789,2025-05-28 06:00:00,2025-05-28 07:00:00,148161,234701,2025-05-29 06:00:00,2025-05-29 07:00:00,467839,563121,2025-05-30 06:00:00,2025-05-30 07:00:00,211893,730985,2025-05-31 06:00:00,2025-05-31 07:00:00,885025,806897,2025-06-20 06:00:00,2025-06-20 07:00:00,914861,1201972,2025-06-02 06:00:00,2025-06-02 07:00:00,977691,648728,2025-06-03 06:00:00,2025-06-03 07:00:00,1024285,1143847,2025-06-06 06:00:00,2025-06-06 07:00:00,245746,528339,2025-06-07 06:00:00,2025-06-07 07:00:00,705785,413924,2025-06-08 06:00:00,2025-06-08 07:00:00,677684,326169,2025-06-09 06:00:00,2025-06-09 07:00:00,1028568,724977,2025-06-12 06:00:00,2025-06-12 07:00:00,1143089.0,1099388.0,2025-06-15 06:00:00,2025-06-15 07:00:00,532272,436442,2025-05-26 06:00:00,2025-05-26 07:00:00,649414,565008,2025-06-01 06:00:00,2025-06-01 07:00:00,763695,756228
2025-05-27 07:00:00,2025-05-27 08:00:00,2339087,1007882,2025-05-28 07:00:00,2025-05-28 08:00:00,680382,1255033,2025-05-29 07:00:00,2025-05-29 08:00:00,1970061,1920101,2025-05-30 07:00:00,2025-05-30 08:00:00,1065654,2677644,2025-05-31 07:00:00,2025-05-31 08:00:00,3521914,2799298,2025-06-20 07:00:00,2025-06-20 08:00:00,3326253,3999353,2025-06-02 07:00:00,2025-06-02 08:00:00,3710224,2372084,2025-06-03 07:00:00,2025-06-03 08:00:00,3943366,3751875,2025-06-06 07:00:00,2025-06-06 08:00:00,956961,2323185,2025-06-07 07:00:00,2025-06-07 08:00:00,2326570,1164692,2025-06-08 07:00:00,2025-06-08 08:00:00,2581989,1196212,2025-06-09 07:00:00,2025-06-09 08:00:00,3742692,2719404,2025-06-12 07:00:00,2025-06-12 08:00:00,4129289.0,3820562.0,2025-06-15 07:00:00,2025-06-15 08:00:00,2123022,1477648,2025-05-26 07:00:00,2025-05-26 08:00:00,2917797,2584001,2025-06-01 07:00:00,2025-06-01 08:00:00,3096816,2670292
2025-05-27 08:00:00,2025-05-27 09:00:00,5045650,1675541,2025-05-28 08:00:00,2025-05-28 09:00:00,1604368,2997707,2025-05-29 08:00:00,2025-05-29 09:00:00,4251744,2419802,2025-05-30 08:00:00,2025-05-30 09:00:00,2782622,5031172,2025-05-31 08:00:00,2025-05-31 09:00:00,7171452,6144003,2025-06-20 08:00:00,2025-06-20 09:00:00,6450362,7870868,2025-06-02 08:00:00,2025-06-02 09:00:00,7212512,5507224,2025-06-03 08:00:00,2025-06-03 09:00:00,7901681,7175987,2025-06-06 08:00:00,2025-06-06 09:00:00,2000480,5237868,2025-06-07 08:00:00,2025-06-07 09:00:00,3857186,2288468,2025-06-08 08:00:00,2025-06-08 09:00:00,5342767,2881300,2025-06-09 08:00:00,2025-06-09 09:00:00,7281111,5845187,2025-06-12 08:00:00,2025-06-12 09:00:00,8047332.0,7700934.0,2025-06-15 08:00:00,2025-06-15 09:00:00,4614726,4108253,2025-05-26 08:00:00,2025-05-26 09:00:00,6338748,5670055,2025-06-01 08:00:00,2025-06-01 09:00:00,6506837,5037747
2025-05-27 09:00:00,2025-05-27 10:00:00,8173585,2672594,2025-05-28 09:00:00,2025-05-28 10:00:00,2853091,4611802,2025-05-29 09:00:00,2025-05-29 10:00:00,6975492,3352944,2025-05-30 09:00:00,2025-05-30 10:00:00,5289670,7680618,2025-05-31 09:00:00,2025-05-31 10:00:00,11135904,10003433,2025-06-20 09:00:00,2025-06-20 10:00:00,9745516,12134464,2025-06-02 09:00:00,2025-06-02 10:00:00,10764687,8661493,2025-06-03 09:00:00,2025-06-03 10:00:00,12183870,9827698,2025-06-06 09:00:00,2025-06-06 10:00:00,3237925,8550491,2025-06-07 09:00:00,2025-06-07 10:00:00,4853846,3938779,2025-06-08 09:00:00,2025-06-08 10:00:00,8568379,4899557,2025-06-09 09:00:00,2025-06-09 10:00:00,11015550,9290516,2025-06-12 09:00:00,2025-06-12 10:00:00,12236771.0,12015867.0,2025-06-15 09:00:00,2025-06-15 10:00:00,7722273,7318215,2025-05-26 09:00:00,2025-05-26 10:00:00,10284463,10199788,2025-06-01 09:00:00,2025-06-01 10:00:00,10452174,7449837
2025-05-27 10:00:00,2025-05-27 11:00:00,10133139,4091604,2025-05-28 10:00:00,2025-05-28 11:00:00,4960187,6415851,2025-05-29 10:00:00,2025-05-29 11:00:00,9694681,5005671,2025-05-30 10:00:00,2025-05-30 11:00:00,8409419,9985972,2025-05-31 10:00:00,2025-05-31 11:00:00,14821128,13081305,2025-06-20 10:00:00,2025-06-20 11:00:00,13015319,16052313,2025-06-02 10:00:00,2025-06-02 11:00:00,14043865,12538438,2025-06-03 10:00:00,2025-06-03 11:00:00,15981422,13735814,2025-06-06 10:00:00,2025-06-06 11:00:00,4609252,11807804,2025-06-07 10:00:00,2025-06-07 11:00:00,6755863,5798437,2025-06-08 10:00:00,2025-06-08 11:00:00,11345375,6880627,2025-06-09 10:00:00,2025-06-09 11:00:00,14245248,12220487,2025-06-12 10:00:00,2025-06-12 11:00:00,16115190.0,15985571.0,2025-06-15 10:00:00,2025-06-15 11:00:00,10790994,10210225,2025-05-26 10:00:00,2025-05-26 11:00:00,13741718,12435388,2025-06-01 10:00:00,2025-06-01 11:00:00,14125605,9797801
2025-05-27 11:00:00,2025-05-27 12:00:00,10690966,6142708,2025-05-28 11:00:00,2025-05-28 12:00:00,7739033,9129856,2025-05-29 11:00:00,2025-05-29 12:00:00,12131218,6201848,2025-05-30 11:00:00,2025-05-30 12:00:00,11818289,13184323,2025-05-31 11:00:00,2025-05-31 12:00:00,17930908,14519176,2025-06-20 11:00:00,2025-06-20 12:00:00,15940337,19239466,2025-06-02 11:00:00,2025-06-02 12:00:00,16748466,14207671,2025-06-03 11:00:00,2025-06-03 12:00:00,18917005,15545806,2025-06-06 11:00:00,2025-06-06 12:00:00,5975692,14228139,2025-06-07 11:00:00,2025-06-07 12:00:00,9441435,8541772,2025-06-08 11:00:00,2025-06-08 12:00:00,13374845,9367026,2025-06-09 11:00:00,2025-06-09 12:00:00,16644639,14236425,2025-06-12 11:00:00,2025-06-12 12:00:00,19293204.0,19391362.0,2025-06-15 11:00:00,2025-06-15 12:00:00,13498328,13942307,2025-05-26 11:00:00,2025-05-26 12:00:00,16365197,13992760,2025-06-01 11:00:00,2025-06-01 12:00:00,17153309,10667705
2025-05-27 12:00:00,2025-05-27 13:00:00,10330349,8109028,2025-05-28 12:00:00,2025-05-28 13:00:00,10524191,10485640,2025-05-29 12:00:00,2025-05-29 13:00:00,14039733,6171269,2025-05-30 12:00:00,2025-05-30 13:00:00,15022435,15630228,2025-05-31 12:00:00,2025-05-31 13:00:00,20091990,15180430,2025-06-20 12:00:00,2025-06-20 13:00:00,18083872,21584563,2025-06-02 12:00:00,2025-06-02 13:00:00,18504672,15751166,2025-06-03 12:00:00,2025-06-03 13:00:00,20737491,16417262,2025-06-06 12:00:00,2025-06-06 13:00:00,7135109,16195033,2025-06-07 12:00:00,2025-06-07 13:00:00,11813259,9525977,2025-06-08 12:00:00,2025-06-08 13:00:00,14694527,11305515,2025-06-09 12:00:00,2025-06-09 13:00:00,18037029,13897096,2025-06-12 12:00:00,2025-06-12 13:00:00,21433052.0,21700403.0,2025-06-15 12:00:00,2025-06-15 13:00:00,15654363,17330585,2025-05-26 12:00:00,2025-05-26 13:00:00,18080870,15850985,2025-06-01 12:00:00,2025-06-01 13:00:00,19325660,12211782
2025-05-27 13:00:00,2025-05-27 14:00:00,8931456,11723935,2025-05-28 13:00:00,2025-05-28 14:00:00,12632560,12955122,2025-05-29 13:00:00,2025-05-29 14:00:00,15104524,6099722,2025-05-30 13:00:00,2025-05-30 14:00:00,16670624,17825037,2025-05-31 13:00:00,2025-05-31 14:00:00,21064231,16028820,2025-06-20 13:00:00,2025-06-20 14:00:00,19319664,22140171,2025-06-02 13:00:00,2025-06-02 14:00:00,19503914,15284395,2025-06-03 13:00:00,2025-06-03 14:00:00,20463097,17504731,2025-06-06 13:00:00,2025-06-06 14:00:00,7899495,16498529,2025-06-07 13:00:00,2025-06-07 14:00:00,13134096,9474283,2025-06-08 13:00:00,2025-06-08 14:00:00,15717254,11355681,2025-06-09 13:00:00,2025-06-09 14:00:00,18096219,14386406,2025-06-12 13:00:00,2025-06-12 14:00:00,22326969.0,22816172.0,2025-06-15 13:00:00,2025-06-15 14:00:00,16460579,18108540,2025-05-26 13:00:00,2025-05-26 14:00:00,18856333,16999060,2025-06-01 13:00:00,2025-06-01 14:00:00,20356632,12294465
2025-05-27 14:00:00,2025-05-27 15:00:00,6864978,12207188,2025-05-28 14:00:00,2025-05-28 15:00:00,13897403,12324914,2025-05-29 14:00:00,2025-05-29 15:00:00,15259201,6238853,2025-05-30 14:00:00,2025-05-30 15:00:00,16948607,17958658,2025-05-31 14:00:00,2025-05-31 15:00:00,20800720,17907531,2025-06-20 14:00:00,2025-06-20 15:00:00,19505988,22593407,2025-06-02 14:00:00,2025-06-02 15:00:00,19533732,15587752,2025-06-03 14:00:00,2025-06-03 15:00:00,18584270,17553252,2025-06-06 14:00:00,2025-06-06 15:00:00,8201272,16942543,2025-06-07 14:00:00,2025-06-07 15:00:00,13474566,11174901,2025-06-08 14:00:00,2025-06-08 15:00:00,16111564,12080558,2025-06-09 14:00:00,2025-06-09 15:00:00,16991709,13207879,2025-06-12 14:00:00,2025-06-12 15:00:00,21939282.0,22563518.0,2025-06-15 14:00:00,2025-06-15 15:00:00,16084781,18805069,2025-05-26 14:00:00,2025-05-26 15:00:00,18590712,16417468,2025-06-01 14:00:00,2025-06-01 15:00:00,20190537,12221453
2025-05-27 15:00:00,2025-05-27 16:00:00,4636363,10610663,2025-05-28 15:00:00,2025-05-28 16:00:00,14256721,13138333,2025-05-29 15:00:00,2025-05-29 16:00:00,14540226,7755318,2025-05-30 15:00:00,2025-05-30 16:00:00,16260169,16793629,2025-05-31 15:00:00,2025-05-31 16:00:00,19348203,17882787,2025-06-20 15:00:00,2025-06-20 16:00:00,18571696,20882789,2025-06-02 15:00:00,2025-06-02 16:00:00,18414409,16110032,2025-06-03 15:00:00,2025-06-03 16:00:00,15869736,15191851,2025-06-06 15:00:00,2025-06-06 16:00:00,8002987,13740988,2025-06-07 15:00:00,2025-06-07 16:00:00,13055298,11160814,2025-06-08 15:00:00,2025-06-08 16:00:00,15494806,11863194,2025-06-09 15:00:00,2025-06-09 16:00:00,15013953,13176501,2025-06-12 15:00:00,2025-06-12 16:00:00,20345078.0,20561877.0,2025-06-15 15:00:00,2025-06-15 16:00:00,14887786,16308176,2025-05-26 15:00:00,2025-05-26 16:00:00,17244747,16480813,2025-06-01 15:00:00,2025-06-01 16:00:00,18869424,11212899
2025-05-27 16:00:00,2025-05-27 17:00:00,3546949,5386370,2025-05-28 16:00:00,2025-05-28 17:00:00,13071962,11957351,2025-05-29 16:00:00,2025-05-29 17:00:00,13231673,7397296,2025-05-30 16:00:00,2025-05-30 17:00:00,13529638,13524251,2025-05-31 16:00:00,2025-05-31 17:00:00,16502894,16005587,2025-06-20 16:00:00,2025-06-20 17:00:00,16435392,18289032,2025-06-02 16:00:00,2025-06-02 17:00:00,16312294,15137405,2025-06-03 16:00:00,2025-06-03 17:00:00,12700342,11876124,2025-06-06 16:00:00,2025-06-06 17:00:00,6930356,10185031,2025-06-07 16:00:00,2025-06-07 17:00:00,11408725,9940484,2025-06-08 16:00:00,2025-06-08 17:00:00,13618194,10329080,2025-06-09 16:00:00,2025-06-09 17:00:00,12039604,12269360,2025-06-12 16:00:00,2025-06-12 17:00:00,17683428.0,18168576.0,2025-06-15 16:00:00,2025-06-15 17:00:00,13036642,15054953,2025-05-26 16:00:00,2025-05-26 17:00:00,14884210,13182600,2025-06-01 16:00:00,2025-06-01 17:00:00,16224089,11457697
2025-05-27 17:00:00,2025-05-27 18:00:00,2842529,1970942,2025-05-28 17:00:00,2025-05-28 18:00:00,10803093,11892462,2025-05-29 17:00:00,2025-05-29 18:00:00,11158716,5910673,2025-05-30 17:00:00,2025-05-30 18:00:00,9929613,11423311,2025-05-31 17:00:00,2025-05-31 18:00:00,12816921,12027818,2025-06-20 17:00:00,2025-06-20 18:00:00,13387870,14871269,2025-06-02 17:00:00,2025-06-02 18:00:00,13329192,13237152,2025-06-03 17:00:00,2025-06-03 18:00:00,9330097,8030444,2025-06-06 17:00:00,2025-06-06 18:00:00,5392098,7866369,2025-06-07 17:00:00,2025-06-07 18:00:00,9032703,9210242,2025-06-08 17:00:00,2025-06-08 18:00:00,10913819,8804785,2025-06-09 17:00:00,2025-06-09 18:00:00,8697988,10586632,2025-06-12 17:00:00,2025-06-12 18:00:00,14169566.0,14318458.0,2025-06-15 17:00:00,2025-06-15 18:00:00,10592121,13982062,2025-05-26 17:00:00,2025-05-26 18:00:00,11773397,10727787,2025-06-01 17:00:00,2025-06-01 18:00:00,12733182,9859267
2025-05-27 18:00:00,2025-05-27 19:00:00,1953330,1258579,2025-05-28 18:00:00,2025-05-28 19:00:00,7931759,8762683,2025-05-29 18:00:00,2025-05-29 19:00:00,8313767,5106774,2025-05-30 18:00:00,2025-05-30 19:00:00,6497378,8398970,2025-05-31 18:00:00,2025-05-31 19:00:00,8858406,8724002,2025-06-20 18:00:00,2025-06-20 19:00:00,9820197,10031074,2025-06-02 18:00:00,2025-06-02 19:00:00,9692247,9187961,2025-06-03 18:00:00,2025-06-03 19:00:00,6047948,5466981,2025-06-06 18:00:00,2025-06-06 19:00:00,3789537,5435035,2025-06-07 18:00:00,2025-06-07 19:00:00,6414280,6351727,2025-06-08 18:00:00,2025-06-08 19:00:00,7853281,7117048,2025-06-09 18:00:00,2025-06-09 19:00:00,5573163,8617628,2025-06-12 18:00:00,2025-06-12 19:00:00,10110973.0,10320683.0,2025-06-15 18:00:00,2025-06-15 19:00:00,7716801,10086715,2025-05-26 18:00:00,2025-05-26 19:00:00,8253245,7483827,2025-06-01 18:00:00,2025-06-01 19:00:00,8912985,8239840
